Wavelength,UHP-T-405-EP,UHP-T-415-SR,UHP-T-425-SR,UHP-T-435-SR,UHP-T-450-EP,UHP-T-470-SR,UHP-T-475-SR,UHP-T-480-SR,UHP-T-488-SR,UHP-T-495-SR,UHP-T-520-EP,UHP-T-545-LA21,UHP-T-545-SR,UHP-T-596-LA21,UHP-T-620-SR,UHP-T-625-EP,UHP-T-630-EP,UHP-T-630-SR,UHP-T-650-EP,UHP-T-670-SR,UHP-T-730-SR
775.5,0.001268758,0.008648649,0,0.001049808,0,0,0,0,0.004670659,0.006854839,0.0000456,0.004004519,0.004004519,-0.000582237,0,0.00000294,0.00015,0,0,0,0.034583503
776,0.001245679,0.008986486,0,0.001091954,0,0,0,0,0.004640719,0.006814516,0.000212,0.005590179,0.005590179,-0.000539474,0,0,0.000163,0,0,0,0.032180528
776.5,0.001198321,0.009121622,0,0.001084291,0,0,0,0,0.004670659,0.006774194,0.000403,0.006512188,0.006512188,-0.000519737,0,0.00000294,0.000178,0,0,0,0.030645603
777,0.001167449,0.009121622,0,0.001034483,0,0,0,0,0.004610778,0.006774194,0.000575,0.005168198,0.005168198,-0.000539474,0,0.000129,0.000185,0,0,0,0.028419634
777.5,0.001095514,0.008986486,0,0.001019157,0,0,0,0,0.004580838,0.006733871,0.00053,0.004952901,0.004952901,-0.000549342,0,0.000157,0.000189,0,0,0,0.027427485
778,0.001098511,0.008986486,0,0.00108046,0,0,0,0,0.004550898,0.006733871,0.000485,0.007294253,0.007294253,-0.000546053,0,0.000167,0.000183,0,0,0,0.025703143
778.5,0.001201019,0.009087838,0,0.00116092,0,0,0,0,0.004550898,0.006814516,0.000489,0.009323963,0.009323963,-0.000546053,0,0.000208,0.000172,0,0,0,0.024733201
779,0.001094914,0.009358108,0,0.001237548,0,0,0,0,0.004520958,0.006814516,0.000495,0.007667255,0.007667255,-0.000542763,0,0.000183,0.000157,0,0,0,0.023048048
779.5,0.001064642,0.009493243,0,0.001306513,0,0,0,0,0.004431138,0.006733871,0.000549,0.005163892,0.005163892,-0.000513158,0,0.000124,0.000145,0,0,0,0.021684251
780,0.001036467,0.00972973,0,0.001375479,0,0,0,0,0.004401198,0.006774194,0.000408,0.000406911,0.000406911,-0.000460526,0,0.000193,0.000141,0,0,0,0.019902431
780.5,0.001016985,0.009763514,0,0.001417625,0,0,0,0,0.004311377,0.006733871,0.000114,0.003513643,0.003513643,-0.000411184,0,0.000236,0.000138,0,0,0,0.018947511
781,0.001167149,0.009763514,0,0.001444444,0,0,0,0,0.004251497,0.006733871,0,0,0,-0.000394737,0,0.000296,0.000132,0,0,0,0.018375343
781.5,0.001403636,0.009898649,0,0.001501916,0,0,0,0,0.004191617,0.006653226,0,0,0,-0.000375,0,0.000366,0.000125,0,0,0,0.017923357
782,0.001656009,0.009932432,0,0.001551724,0.0000711,0,0,0,0.004161677,0.006653226,0,0,0,-0.000371711,0,0.000339,0.000113,0,0,0,0.017724143
782.5,0.001765711,0.009864865,0,0.001547893,0.00005,0,0,0,0.004191617,0.006693548,0,0,0,-0.000394737,0,0.0000733,0.000105,0,0,0,0.016775102
783,0.001914077,0.010033784,0,0.001467433,0,0,0,0,0.004191617,0.006733871,0,0.000204532,0.000204532,-0.000463816,0,0,0.000101,0,0,0,0.016227101
783.5,0.0019998,0.009797297,0,0.001421456,0,0,0,0,0.004131737,0.006653226,0.000026,0.000150169,0.000150169,-0.000483553,0,0,0.0000961,0,0,0,0.015002426
784,0.002097212,0.009493243,0,0.001448276,0,0,0.00012593,0,0.004131737,0.006653226,0,0.004631033,0.004631033,-0.000457237,0,0,0.0000871,0,0,0,0.014627513
784.5,0.002262363,0.009493243,0,0.001555556,0,0,0,0,0.004131737,0.006693548,0.0000666,0.002858064,0.002858064,-0.000391447,0,0,0.0000766,0,0,0,0.01334536
785,0.002553791,0.009459459,0,0.001632184,0,0,0,0,0.004161677,0.006733871,0.000144,0.00470208,0.00470208,-0.000394737,0,0,0.000072,0,0,0,0.012675871
785.5,0.0027107,0.009459459,0,0.001632184,0,0,0,0,0.004191617,0.006814516,0.000209,0.002995316,0.002995316,-0.000480263,0,0.00000776,0.0000672,0,0,0,0.011140946
786,0.002664541,0.009628378,0,0.001628352,0,0,0,0,0.004251497,0.006935484,0.00033,0.003063672,0.003063672,-0.000552632,0,0.000156,0.0000524,2.08E-05,0,0,0.010255915
786.5,0.002602168,0.009527027,0,0.001590038,0,0,0,0,0.004341317,0.007016129,0.000427,0.003794067,0.003794067,-0.000638158,0,0.000227,0.0000261,9.19E-05,0,0,0.009288585
787,0.002707073,0.009594595,0,0.001628352,0,0,0,0,0.004371257,0.007016129,0.00042,0.005595562,0.005595562,-0.000641447,0,0.000362,0,0.000118499,0,0,0.008444703
787.5,0.002723678,0.009695946,0,0.001716475,0,0,0,0,0.004371257,0.006935484,0.000333,0.010202374,0.010202374,-0.000601974,0,0.000412,0,0.000125303,0,0,0.008547249
788,0.002823458,0.00972973,0,0.001727969,0,0,0,0,0.004371257,0.006935484,0.000332,0.01038107,0.01038107,-0.000654605,0,0.000221,0,0.000139426,0,0,0.009061938
788.5,0.002926715,0.009932432,0,0.001747126,0,0,0,0,0.004431138,0.006975806,0.000403,0.010257274,0.010257274,-0.000723684,0,0.000164,0,0.000155893,0,0,0.009624309
789,0.002953841,0.01027027,0,0.001750958,0,0,0,0,0.004491018,0.007096774,0.000399,0.003892565,0.003892565,-0.000825658,0,0.000191,0,0.000281167,0,0,0.00897964
789.5,0.002920601,0.010405405,0,0.001796935,0,0,0,0,0.004431138,0.007137097,0.000385,0.001272942,0.001272942,-0.000901316,0,0.000114,0,0.00029366,0,0,0.009033199
790,0.002989749,0.010472973,0,0.001850575,0,0,0,0,0.004401198,0.007096774,0.000394,0,0,-0.0009375,0,0.000149,0,0.000221332,0,0,0.008036478
790.5,0.003119951,0.010641892,0,0.001908046,0,0,0,0,0.004311377,0.007016129,0.000343,0,0,-0.000924342,0,0.000233,0,0.000228965,0,0,0.00636047
791,0.003198571,0.010709459,0,0.001954023,0,0,0,0,0.004281437,0.006975806,0.000205,0,0,-0.000904605,0,0.000179,0,0.000289229,0,0,0.005955511
791.5,0.003352003,0.010506757,0,0.002076628,0,0,0,0,0.004251497,0.006935484,0.0000799,0,0,-0.000822368,0,0.0000519,0,0.000426739,0,0,0.006293194
792,0.003523089,0.010337838,0,0.002137931,0,0,0,0,0.004251497,0.007016129,0.000162,0.001825716,0.001825716,-0.0008125,0,0,0,0.000438518,0,0,0.005927425
792.5,0.003562233,0.010135135,0,0.002249042,0,0,0,0,0.004221557,0.007096774,0.00019,0.00000431,0.00000431,-0.000756579,0,0,0,0.000350608,0,0,0.005083542
793,0.003596133,0.009966216,0,0.002283525,0,0,0,0,0.004251497,0.007217742,0.000132,0.006983149,0.006983149,-0.000733553,0,0.0000259,0,0.000155836,0,0,0.005184782
793.5,0.003736017,0.009763514,0,0.00216092,0,0,0,0,0.004251497,0.007217742,0.000185,0.000213682,0.000213682,-0.000792763,0,0.0000471,0,0,0,0,0.005634809
794,0.003881686,0.009695946,0,0.002153257,0,0,0,0,0.004281437,0.007258065,0.000348,0.001554981,0.001554981,-0.000720395,0,0.0000551,0,0,0,0,0.005943754
794.5,0.003877939,0.009695946,0,0.002187739,0,0,0,0,0.004311377,0.007258065,0.000427,0.001401043,0.001401043,-0.000618421,0,0.0000984,0,0,0,0,0.005555124
795,0.003819911,0.009695946,0,0.002199234,0,0,0,0,0.004251497,0.007177419,0.000492,0.003083049,0.003083049,-0.000555921,0,0,0,0,0,0,0.004973812
795.5,0.003794914,0.009695946,0,0.002218391,0,0,0,0,0.004191617,0.007096774,0.000534,0.004633724,0.004633724,-0.000506579,0,0,0.0000115,0,0.0000173,0,0.003858868
796,0.003698371,0.009831081,0,0.002206897,0,0,0,0,0.004251497,0.007137097,0.000587,0.002830614,0.002830614,-0.000493421,0,0,0.0000438,0,0.0000447,0,0.003420598
796.5,0.003749625,0.00972973,0,0.002191571,0,0,0,0,0.004251497,0.007056452,0.000576,0.003825823,0.003825823,-0.000463816,1.22E-05,0,0.000083,0,0,0,0.003578662
797,0.003999,0.009594595,0,0.002199234,0,0,0,0,0.004251497,0.006975806,0.000582,0,0,-0.000384868,0.000099603,0,0.000128,0,0,0,0.003434314
797.5,0.004172334,0.009560811,0,0.002030651,0,0,0,0,0.004221557,0.006814516,0.000627,0.001553904,0.001553904,-0.000430921,0.000111165,0,0.000175,0,0,0,0.002775929
798,0.004275321,0.009324324,0,0.001957854,0,0,0,0,0.004311377,0.006774194,0.000646,0,0,-0.000404605,0.00012011,0,0.000208,0,0,0,0.002901989
798.5,0.004279847,0.009189189,0,0.001961686,0,0,0,0,0.004401198,0.006814516,0.000587,0,0,-0.000355263,3.71E-05,0,0.000228,0,0,0,0.003325889
799,0.004258177,0.009324324,0,0.00194636,0,0,0,0,0.004491018,0.006854839,0.000632,0,0,-0.000384868,0,0.0000104,0.000238,0,0,0,0.002975143
799.5,0.004327384,0.009459459,0,0.002007663,0,0,0,0,0.004550898,0.006895161,0.000614,0,0,-0.000381579,0.000019702,0,0.000241,0,0.00000477,0,0.003171744
800,0.004426295,0.009628378,0,0.002045977,0,0,0,0,0.004640719,0.006975806,0.00066,0,0,-0.000388158,0,0,0.00024,0,0.0000438,0,0.003753709
800.5,0.004617493,0.009662162,0,0.002015326,0,0,0,0,0.004640719,0.006854839,0.000681,0,0,-0.000407895,0,0,0.000236,0,0.0000271,0,0.003218771
801,0.004756328,0.009594595,0,0.001942529,0,0,0,0,0.004700599,0.006774194,0.000688,0,0,-0.000424342,0,0,0.00023,0,0,0,0.001457199
801.5,0.004817893,0.009763514,0,0.001850575,0,0,0,0,0.004730539,0.006612903,0.000736,0,0,-0.000460526,0,0,0.000232,0,0,0,0.000274327
802,0.004724107,0.009763514,0,0.001877395,0,0,0,0,0.004790419,0.006572581,0.000758,0,0,-0.000440789,0,0,0.000239,0,0,0,0.000813184
802.5,0.004650014,0.01,0,0.001908046,0,0,0,0,0.004760479,0.006491935,0.000662,0,0,-0.000457237,0,0,0.000244,0,0,0,0.001737405
803,0.004600019,0.010540541,0,0.001923372,0,0,0,0,0.004730539,0.006370968,0.000566,0,0,-0.0005,0,0.000112,0.00024,0,0,0,0.002753722
803.5,0.0047658,0.01097973,0,0.00202682,0,0,0,0,0.004700599,0.006290323,0.00039,0,0,-0.000463816,0,0.000442,0.000235,0,0,0,0.003218118
804,0.004890038,0.010945946,0,0.001984674,0,0,0,0,0.004670659,0.006209677,0.000353,0,0,-0.000509868,0,0.000478,0.00023,0,0,0,0.003689699
804.5,0.005043074,0.011081081,0,0.001908046,0,0,0,0,0.004670659,0.006209677,0.000304,0,0,-0.000546053,0,0.000412,0.00022,0,0,0,0.003486567
805,0.005077999,0.011182432,0,0.001808429,0,0,0,0,0.004640719,0.00625,0.000311,0,0,-0.000605263,0,0.000207,0.000208,0,0,0,0.002853655
805.5,0.005026232,0.010912162,0,0.001781609,0,0,0,0,0.004640719,0.006330645,0.000257,0,0,-0.000625,0,0.000023,0.000187,0,0,0,0.003141045
806,0.004959123,0.011047297,0,0.001888889,0,0,0,0,0.004700599,0.00641129,0.000109,0,0,-0.000559211,0,0,0.00016,0,0,0,0.002299776
806.5,0.005039037,0.011317568,0,0.001957854,0,0,0,0,0.004640719,0.00641129,0,0,0,-0.000542763,0,0,0.000137,0,0,0,0.001775288
807,0.005084686,0.011283784,0,0.001904215,0,0,0,0,0.004610778,0.006451613,0.0000514,0,0,-0.000605263,0,0,0.000118,0,0,0,0.002050922
807.5,0.005276195,0.01125,0,0.001904215,0,0,0,0,0.004610778,0.006572581,0.000146,0,0,-0.000578947,0,0,0.000108,0,0,0,0.002583247
808,0.005265966,0.011452703,0,0.001804598,0,0,0,0,0.004580838,0.006653226,0.00018,0,0,-0.000611842,0,0,0.000111,0,0,0,0.00321224
808.5,0.005223166,0.011756757,0,0.001681992,0,0,0,0,0.004520958,0.006693548,0.000164,0,0,-0.000664474,0,0,0.000121,1.16E-05,0,0,0.002425835
809,0.005143007,0.011993243,0,0.001639847,0,0,0,0,0.004550898,0.006774194,0.0000315,0,0,-0.000667763,0,0,0.000126,0.000124931,0,0,0.001892204
809.5,0.004983377,0.012263514,0,0.001666667,0,0,0,0,0.004550898,0.006895161,0,0,0,-0.000648026,0,0,0.000125,0.000205894,0,0,0.001186138
810,0.004783963,0.012398649,0,0.001754789,0,0,0,0,0.004520958,0.006895161,0,0,0,-0.000628289,0,0,0.000114,0.000146744,0,0,0.002002588
810.5,0.004639494,0.0125,0,0.001800766,0,0,0,0,0.004431138,0.006854839,0.000153,0,0,-0.000664474,0,0,0.0000908,6.46E-05,0,0,0.00111821
811,0.004495863,0.0125,0,0.001789272,0,0,0,0,0.004401198,0.006854839,0.000231,0,0,-0.000743421,0,0,0.0000597,0.00008891,0,0,0.00045264
811.5,0.004441911,0.012466216,0,0.001747126,0,0,0,0,0.004431138,0.006975806,0.000276,0,0,-0.000825658,0,0,0.0000345,0.000104662,0,0,0.000273021
812,0.004314526,0.012533784,0,0.00167433,0.0000344,0,0,0,0.004491018,0.007137097,0.000328,0,0,-0.000898026,0,0,0.0000144,0.000117127,0,0,0.00015088
812.5,0.00415492,0.012702703,0,0.001701149,0.00000405,0,0,0,0.004491018,0.007177419,0.000375,0,0,-0.000884868,0,0.0000883,0.00000295,9.08E-05,0,0,0.00015088
813,0.003933959,0.013006757,0,0.001773946,0,0,0,0,0.004461078,0.007217742,0.000423,0,0,-0.000865132,0,0.0000947,0.00000324,1.39E-05,0,0,0.00015088
813.5,0.00379896,0.012905405,0,0.001881226,0,0,0,0,0.004491018,0.007217742,0.000559,0,0,-0.000842105,0,0.000058,0.00000667,5.94E-05,0,0,0.000553226
814,0.003714736,0.013040541,0,0.001904215,0,0,0,0,0.004491018,0.007298387,0.000602,0,0,-0.000901316,0,0.000077,0.0000121,0.000164269,0,0,0.000625727
814.5,0.003726575,0.013209459,0,0.001842912,0,0,0,0,0.004401198,0.007258065,0.000481,0,0,-0.001006579,0,0.000122,0.0000111,0.000193143,0,0,0.001314157
815,0.003727145,0.013209459,0,0.001823755,0,0,0,0,0.004281437,0.007177419,0.000374,0,0,-0.001026316,0,0.0000762,0,0.000302523,0,0,0.001784432
815.5,0.003740393,0.013175676,0,0.001881226,0,0,0,0,0.004191617,0.007137097,0.000389,0,0,-0.000963816,0,0.000158,0,0.000361272,0,0,0.001592403
816,0.00366624,0.013243243,0,0.00189272,0,0,0,0,0.004191617,0.007096774,0.000273,0,0,-0.000950658,0,0.0000749,0,0.000400209,0,0,0.001062038
816.5,0.003586242,0.013378378,0,0.001908046,0,0,0,0,0.004221557,0.007056452,0.00022,0,0,-0.000947368,0,0,0,0.000395378,0.0000232,0,0.000513384
817,0.003568618,0.013716216,0,0.001984674,0,0,0,0,0.004221557,0.006935484,0.000173,0,0,-0.000927632,0,0,0,0.000544638,0.00015,0,0.000436311
817.5,0.003592746,0.013918919,0,0.002049808,0,0,0,0,0.004191617,0.006814516,0.000195,0,0,-0.000888158,0,0,0,0.000597241,0.000284,0,0.001359879
818,0.003531451,0.014087838,0,0.002045977,0,0,0,0,0.004161677,0.006733871,0.000202,0,0,-0.000884868,0,0,0.0000117,0.000368505,0.000264,0,0.001035911
818.5,0.003434129,0.014222973,0,0.001977011,0,0,0,0,0.004131737,0.006733871,0.000289,0,0,-0.000911184,0,0,0.0000381,0.000159152,0.000199,0,0.000858252
819,0.003467279,0.014155405,0,0.001873563,0,0,0,0,0.004191617,0.006774194,0.000351,0,0,-0.000973684,0.000103601,0,0.0000718,0.000142599,0.0000918,0,0.000885031
819.5,0.003464431,0.014054054,0,0.001965517,0.000083,0,0,0,0.004191617,0.006693548,0.000322,0,0,-0.000881579,0.000123533,0,0.000101,0.000149746,0,0,0.001698215
820,0.00340982,0.01402027,0,0.002149425,0.000139,0,0,0,0.004101796,0.006491935,0.000344,0,0,-0.000717105,6.87E-05,0,0.000125,0.000117298,0,0,0.001503574
820.5,0.003381646,0.013986486,0,0.002275862,0.0000454,0,0,0,0.004041916,0.00641129,0.000468,0,0,-0.000572368,0.0000272,0,0.000152,0.000139969,0,0,0.000572821
821,0.003316814,0.013885135,0,0.00235249,0,0,0,0,0.004071856,0.00641129,0.000542,0,0,-0.000460526,0.0000515,0,0.000177,8.15E-05,0,0,0.000586274
821.5,0.003335907,0.013986486,0,0.002318008,0,0,0,0,0.004131737,0.006491935,0.00052,0,0,-0.000404605,0.0000816,0,0.0002,2.74E-05,0,0,0.000565384
822,0.003302307,0.013952703,0,0.002241379,0,0,0,0,0.004221557,0.006572581,0.000491,0,0,-0.000381579,0.000119564,0,0.000218,1.60E-05,0,0,0.000572821
822.5,0.003293885,0.013885135,0,0.002229885,0,0,0,0,0.004221557,0.006532258,0.000439,0,0,-0.000328947,0.000127847,0,0.00023,0.000127476,0,0,0.000176353
823,0.003325267,0.013952703,0,0.002298851,0,0,0,0,0.004221557,0.006491935,0.000506,0,0,-0.000249013,0.000055,0,0.000239,0.00020901,0,0,0.000612664
823.5,0.003215895,0.01375,0,0.002321839,0,0,0,0,0.004341317,0.006532258,0.000546,0,0,-0.000230263,4.06E-05,0,0.000247,8.81E-05,0.00009,0,0.000892869
824,0.003208851,0.013175676,0,0.002348659,0,0,0,0,0.004401198,0.006491935,0.000564,0,0,-0.000211184,3.44E-05,0,0.000258,0,0.000195,0,0.000147614
824.5,0.003073613,0.012668919,0,0.002344828,0,0,0,0,0.004401198,0.006370968,0.000476,0,0,-0.000197368,2.85E-05,0,0.000261,0,0.000209,0,0.000176353
825,0.003000299,0.012331081,0,0.002348659,0,0,0,0,0.004311377,0.006209677,0.000397,0,0,-0.000176645,0,0,0.000254,0,0.000176,0,0.000024167
825.5,0.002893176,0.012263514,0,0.002371648,0,0,0,0,0.004281437,0.006209677,0.000417,0,0,-0.000152632,0,0,0.000241,0,0.000129,0,0
826,0.002791567,0.012466216,0,0.002413793,0,0,0,0,0.004311377,0.00625,0.00044,0,0,-0.000163158,0,0,0.000225,0,0.0000247,0,0.000421941
826.5,0.002706803,0.01277027,0,0.002463602,0,0,0,0,0.004281437,0.006209677,0.00035,0,0,-0.000163816,0,0,0.000213,0,0,0,0.000312864
827,0.002589969,0.013006757,0,0.002455939,0,0,0,0,0.004281437,0.006209677,0.000187,0,0,-0.000163487,0,0,0.000199,0,0,0,0.000324228
827.5,0.002490158,0.012905405,0,0.002471264,0,0,0,0,0.004281437,0.00625,0.000055,0,0,-8.68E-05,0,0,0.000184,0,0,0,0.000621808
828,0.002360735,0.012736486,0,0.002386973,0,0,0,0,0.004251497,0.006330645,0.0000912,0,0,-6.28E-05,0,0,0.000169,0,0,0,0.001186791
828.5,0.002212099,0.012635135,0,0.002222222,0,0,0,0,0.004251497,0.006451613,0.000165,0,0,-0.000149342,0,0,0.000148,0,0,0,0.001365104
829,0.002179338,0.012567568,0,0.002111111,0,0,0,0,0.004191617,0.006491935,0.000228,0,0,-0.000261184,0,0,0.000121,0,0,0,0.001454587
829.5,0.002195524,0.0125,0,0.002061303,0,0,0,0,0.004161677,0.006532258,0.000142,0,0,-0.000368421,0,0,0.0000911,0,0,0,0.001169809
830,0.00219939,0.012364865,0,0.002137931,0,0,0,0,0.004071856,0.006451613,0.0000921,0,0,-0.000388158,0,0,0.0000565,0,0,0,0.000146961
830.5,0.002194025,0.012297297,0,0.002229885,0,0,0,0,0.003922156,0.00625,0.000109,0,0,-0.000355263,0,0,0.0000278,2.88E-05,0,0,0
831,0.002219802,0.012094595,0,0.002298851,0,0,0,0,0.003862275,0.006169355,0.000271,0,0,-0.000296053,0,0,0.000011,0.000205665,0,0,0.000316782
831.5,0.002178739,0.011790541,0,0.002264368,0,0,0,0,0.003862275,0.006169355,0.00035,0,0,-0.000300987,0,0,0.000013,0.000364016,0,0,0.000898095
832,0.002175741,0.011790541,0,0.002206897,0,0,0,0,0.003832335,0.006169355,0.000355,0,0,-0.000335526,0,0,0.0000178,0.000446237,0,0,0.000909852
832.5,0.002162853,0.011621622,0,0.002229885,0,0,0,0,0.003832335,0.006290323,0.000345,0,0,-0.000332237,0,0,0.0000229,0.00051888,0,0,0.001260598
833,0.002144869,0.011317568,0,0.002237548,0,0,0,0,0.003892216,0.006451613,0.000337,0,0,-0.000371711,0,0,0.0000301,0.000643954,0,0,0.002289325
833.5,0.002078629,0.011351351,0,0.002187739,0,0,0,0,0.003952096,0.006532258,0.000321,0,0,-0.000453947,0,0,0.0000298,0.000845331,0,0,0.001864771
834,0.002012988,0.011418919,0,0.002157088,0,0,0,0,0.003952096,0.006532258,0.000308,0,0,-0.000486842,0,0,0.0000296,0.000905996,0,0,0.001046362
834.5,0.001998301,0.011317568,0,0.002199234,0,0,0,0,0.003952096,0.006532258,0.000395,0,0,-0.000447368,0,0,0.0000248,0.00087189,0,0,0.000457212
835,0.001998001,0.011351351,0,0.002237548,0,0,0,0,0.003982036,0.006653226,0.000476,0,0,-0.000430921,0,0,0.0000178,0.000798932,0,0,0
835.5,0.00201089,0.011486486,0,0.002206897,0,0,0,0,0.003952096,0.006733871,0.000587,0,0,-0.000532895,0,0,0.000011,0.000758708,0,0,0
836,0.001928764,0.011554054,0,0.002222222,0,0,0,0,0.004011976,0.006854839,0.000698,0,0,-0.000638158,0,0,0.00000732,0.000803392,0,0,0
836.5,0.001801978,0.011486486,0,0.002298851,0,0,0,0,0.004071856,0.006975806,0.00073,0,0,-0.000674342,0,0,0.00000648,0.000701674,0,0,0
837,0.001850834,0.011621622,0,0.002333333,0,0,0,0,0.004161677,0.007056452,0.000717,0,0,-0.000680921,0,0,0.00000748,0.000561991,0,0,0
837.5,0.001879009,0.011655405,0,0.002298851,0,0,0,0,0.004161677,0.007016129,0.000813,0,0,-0.000694079,0,0.0000968,0.0000158,0.000467049,0,0,0
838,0.001776801,0.011418919,0,0.002260536,0,0,0,0,0.004101796,0.006935484,0.001,0,0,-0.000707237,0,0.000118,0.0000254,0.00042368,0.000062,0,0
838.5,0.00167789,0.011148649,0,0.002249042,0,0,0,0,0.004161677,0.007016129,0.00105,0,0,-0.000746711,0,0,0.0000265,0.000526713,0.000251,0,0
839,0.001562793,0.01097973,0,0.002226054,0,0,0,0,0.004281437,0.007217742,0.000991,0,0,-0.000832237,0,0,0.0000206,0.000630318,0.000374,0,0
839.5,0.001472874,0.010810811,0,0.002256705,0,0,0,0,0.004371257,0.00733871,0.000871,0,0,-0.000878289,0.000199379,0,0.0000152,0.000584976,0.000368,0,0
840,0.001415026,0.010945946,0,0.002298851,0,0,0,0,0.004371257,0.00733871,0.000811,0,0,-0.000904605,0.00025814,0,0.0000184,0.000450554,0.000328,0,0
840.5,0.001501948,0.011148649,0,0.002298851,0,0,0,0,0.004401198,0.007298387,0.000693,0,0,-0.000957237,0.000281005,0,0.0000281,0.000463533,0.000191,0,0.000077726
841,0.001478869,0.011182432,0,0.002283525,0,0,0,0,0.004371257,0.007217742,0.000659,0,0,-0.001046053,0.000275339,0,0.0000396,0.000572855,0.000134,0,0
841.5,0.001472574,0.01125,0,0.002337165,0,0,0,0,0.004371257,0.007177419,0.000599,0,0,-0.001065789,0.000149189,0,0.0000629,0.000595811,0.0000518,0,0
842,0.001461185,0.011013514,0,0.002417625,0,0,0,0,0.004401198,0.007217742,0.000498,0,0,-0.001065789,8.54E-05,0,0.000101,0.000455928,0,0,0
842.5,0.001597262,0.010912162,0,0.002509579,0.000011,0,0,0,0.004431138,0.007217742,0.000451,0,0,-0.001065789,0,0,0.000148,0.000318561,0,0,0
843,0.001705764,0.011182432,0,0.002544061,0.000196,0,0,0,0.004491018,0.007177419,0.000443,0,0,-0.001115132,0,0,0.000185,0.000166928,0,0,0
843.5,0.001879608,0.011385135,0,0.002743295,0.000302,0,0,0,0.004580838,0.007137097,0.000413,0,0,-0.001003289,0,0,0.000207,5.33E-05,0,0,0
844,0.001969527,0.01152027,0,0.002896552,0.000361,0,0,0,0.004610778,0.007056452,0.000257,0,0,-0.000884868,0,0,0.000222,0,0,0,0
844.5,0.001939854,0.011587838,0,0.002954023,0.000305,0,0,0,0.004640719,0.007016129,0.000173,0,0,-0.000828947,0.000055971,0,0.000238,0,0,0,0
845,0.001934758,0.011317568,0,0.003042146,0.00018,0,0,0,0.004640719,0.006975806,0.000114,0,0,-0.0008125,1.63E-05,0,0.000255,0,0,0,0
845.5,0.001798981,0.010844595,0,0.003233716,0.000052,0,0,0,0.004640719,0.006975806,0.0000702,0,0,-0.000766447,2.21E-05,0.000101,0.00026,0,0,0,0
846,0.001727045,0.010439189,0,0.003501916,0,0,0,0,0.004730539,0.007016129,0.0000263,0,0,-0.000674342,0,0.000158,0.000259,0,0,0,0
846.5,0.001712359,0.010236486,0,0.003693487,0.0000445,0,0,0,0.004760479,0.007016129,0,0,0,-0.000588816,0,0.000092,0.000269,0,0,0,0
847,0.001673993,0.010168919,0,0.003766284,0.000147,0,0,0,0.004730539,0.006854839,0,0,0,-0.000532895,0,0.0000441,0.000292,0,0,0,0
847.5,0.001525327,0.010101351,0,0.003831418,0.000173,0,0,0,0.004670659,0.006653226,0,0,0,-0.000480263,0,0,0.000313,0,0,0,0
848,0.001367369,0.010202703,0,0.003984674,0.00019,0,0,0,0.004700599,0.006612903,0,0,0,-0.000430921,0,0,0.000325,0,0,0,0
848.5,0.001356879,0.010506757,0,0.004099617,0.0000922,0,0,0,0.004790419,0.006612903,0,0,0,-0.000414474,0,0,0.000326,0,0,0,0
849,0.001412928,0.010439189,0,0.004214559,0.0000763,0,0,0,0.004820359,0.006612903,0,0,0,-0.000388158,0,0,0.000323,0,0,0,0
849.5,0.001496253,0.010236486,0,0.004367816,0.000182,0,0,0,0.004790419,0.006532258,0.0000525,0,0,-0.000306908,0,0,0.000318,0,0,0,0
850,0.001654511,0.01,0,0.004597701,0.000225,0,0,0,0.004760479,0.006451613,0.0000854,0,0,-0.000186184,0,0,0.000311,0,0,0,0
850.5,0.001715656,0.009594595,0,0.004712644,0.000301,0,0,0,0.004760479,0.006451613,0.0000589,0,0,-0.000146711,0,0,0.000294,0,0,0,0
851,0.001597562,0.009358108,0,0.004789272,0.000195,0,0,0,0.004760479,0.00641129,0.000115,0,0,-0.000110855,0,0,0.000283,0,0,0,0
851.5,0.00149925,0.009391892,0,0.004789272,0.0000974,0,0,0,0.004760479,0.006451613,0.0000409,0,0,-0.000145066,0,0,0.000285,0,0,0,0
852,0.001786692,0.009628378,0,0.004827586,0.00021,0,0,0,0.004700599,0.00641129,0,0,0,-0.000188158,0,0,0.000293,0,0,0,0
852.5,0.001935058,0.00972973,0,0.004904215,0.000242,0,0,0,0.004610778,0.006330645,0,0,0,-0.000212171,0,0,0.000296,0,0,0,0
853,0.00183315,0.009932432,0,0.005019157,0.000245,0,0,0,0.004491018,0.00625,0,0,0,-0.000195395,0,0,0.000295,0,0,0,0
853.5,0.001729443,0.010033784,0,0.005095785,0.000116,0,0,0,0.004431138,0.00625,0,0,0,-0.000215461,0,0,0.000289,0,0,0,0
854,0.001650914,0.009966216,0,0.005095785,2.89E-07,0,0,0,0.004401198,0.00625,0,0,0,-0.000242434,0,0,0.000289,0,0,0,0
854.5,0.001511839,0.009797297,0,0.005019157,0,0,0,0,0.004401198,0.00625,0,0,0,-0.000318092,0,0,0.000294,0,0,0,0
855,0.001592167,0.009831081,0,0.005057471,0,0,0,0,0.004431138,0.006290323,0,0,0,-0.000371711,0,0,0.000288,0,0,0,0
855.5,0.001628734,0.009797297,0,0.005172414,0,0,0,0,0.004461078,0.006330645,0,0,0,-0.000378289,0,0,0.000276,0,0,0,0
856,0.001348786,0.009864865,0,0.005287356,0,0,0,0,0.004401198,0.006370968,0,0,0,-0.000371711,0,0,0.000253,0,0,0,0
